ID,CITY,STATE,LAT_N,LONG_W
5528,City5528,TX,69.332634,-98.448901
5529,City5529,MI,62.656653,-73.689299
5530,City5530,OH,34.622458,-88.807942
5531,City5531,MI,67.718502,-83.824324
5532,City5532,NC,31.017958,-88.949231
5533,City5533,NC,57.633282,-80.547356
5534,City5534,FL,50.712596,-102.794726
5535,City5535,TX,30.53438,-100.740103
5536,City5536,GA,38.168347,-96.420513
5537,City5537,PA,33.418665,-105.143471
5538,City5538,NC,79.298481,-83.039448
5539,City5539,MI,78.872903,-119.632428
5540,City5540,IL,78.031215,-76.657751
5541,City5541,CA,38.86608,-88.795845
5542,City5542,TX,63.116505,-98.107503
5543,City5543,NY,53.07562,-107.995004
5544,City5544,NY,69.91707,-126.882807
5545,City5545,IL,56.417128,-91.759158
5546,City5546,MI,24.929326,-97.050539
5547,City5547,CA,41.364887,-126.797286
5548,City5548,NY,53.736371,-104.966064
5549,City5549,NC,72.432676,-77.222157
5550,City5550,NY,56.003573,-96.476595
5551,City5551,GA,22.891384,-100.463267
5552,City5552,TX,60.499572,-124.59104
5553,City5553,FL,68.221335,-77.652309
5554,City5554,PA,71.985087,-101.15405
5555,City5555,MI,67.562215,-120.918944
5556,City5556,PA,37.466443,-84.067713
5557,City5557,TX,66.425034,-74.303253
5558,City5558,NY,27.018769,-121.995136
5559,City5559,IL,57.470243,-129.441487
5560,City5560,IL,47.377713,-106.829223
5561,City5561,IL,77.926209,-84.686033
5562,City5562,CA,76.393571,-105.27294
5563,City5563,PA,35.949693,-93.302329
5564,City5564,NC,56.01205,-98.043923
5565,City5565,NY,36.725367,-114.279724
5566,City5566,MI,32.85258,-93.964032
5567,City5567,PA,49.033129,-126.261378
5568,City5568,GA,43.768717,-72.86476
5569,City5569,IL,34.955219,-94.336447
5570,City5570,OH,51.429144,-78.772156
5571,City5571,IL,28.270548,-125.324927
5572,City5572,MI,38.233985,-102.814018
5573,City5573,NC,43.298297,-95.032488
5574,City5574,NC,70.074501,-95.341004
5575,City5575,NY,21.893715,-109.028124
5576,City5576,NC,30.866072,-75.712478
5577,City5577,TX,72.738522,-76.570388
5578,City5578,NC,24.42145,-101.996351
5579,City5579,GA,77.572879,-85.564502
5580,City5580,GA,51.144657,-127.702862
5581,City5581,NC,75.700203,-74.735744
5582,City5582,FL,27.747439,-96.73793
5583,City5583,MI,39.177949,-122.055871
5584,City5584,NY,26.976411,-112.792552
5585,City5585,PA,76.094932,-129.486443
5586,City5586,NC,31.578528,-102.757693
5587,City5587,PA,54.077077,-71.645536
5588,City5588,OH,57.12844,-119.609044
5589,City5589,TX,44.073347,-129.890282
5590,City5590,IL,47.695503,-117.516205
5591,City5591,FL,62.262885,-106.430301
5592,City5592,CA,75.622683,-70.048197
5593,City5593,OH,47.112381,-83.069753
5594,City5594,IL,28.935227,-129.649651
5595,City5595,GA,51.681772,-78.770619
5596,City5596,PA,54.227296,-99.252964
5597,City5597,IL,26.060543,-97.38961
5598,City5598,TX,47.783766,-97.541667
5599,City5599,MI,32.682494,-80.743794
5600,City5600,NC,53.238435,-97.589
5601,City5601,PA,62.903101,-92.843569
5602,City5602,CA,32.377185,-122.799409
5603,City5603,NY,69.500305,-80.472565
5604,City5604,CA,40.424945,-102.630144
5605,City5605,NC,47.540995,-86.573585
5606,City5606,FL,62.060204,-111.296222
5607,City5607,PA,51.784504,-127.771665
5608,City5608,FL,39.614515,-127.986796
5609,City5609,NC,67.930802,-87.623993
5610,City5610,NY,20.370997,-70.390219
5611,City5611,OH,65.754199,-129.246773
5612,City5612,OH,29.687085,-120.974627
5613,City5613,TX,47.449849,-108.649989
5614,City5614,MI,69.881981,-129.969103
5615,City5615,TX,73.477961,-83.089253
5616,City5616,NC,46.785894,-87.33077
5617,City5617,MI,60.317389,-78.535618
5618,City5618,NY,40.486306,-89.920333
5619,City5619,CA,58.510496,-124.020316
5620,City5620,OH,33.688872,-95.573367
5621,City5621,CA,36.890985,-120.135787
5622,City5622,GA,67.753695,-71.041019
5623,City5623,TX,69.822602,-78.542234
5624,City5624,NC,68.500586,-77.697446
5625,City5625,FL,63.051976,-84.306458
5626,City5626,TX,73.305068,-118.827245
5627,City5627,IL,25.936338,-79.953171
5628,City5628,PA,74.558365,-120.35067
5629,City5629,IL,39.001336,-114.203928
5630,City5630,GA,52.979476,-125.95042
5631,City5631,TX,77.184592,-89.58688
5632,City5632,CA,43.473685,-79.97062
5633,City5633,NC,47.965135,-117.116325
5634,City5634,NC,23.393565,-77.382568
5635,City5635,PA,78.920432,-122.752893
5636,City5636,NY,79.043356,-80.142327
5637,City5637,MI,77.723953,-87.128923
5638,City5638,IL,78.946305,-97.031945
5639,City5639,FL,35.559038,-71.308653
5640,City5640,TX,64.578698,-119.058211
5641,City5641,GA,48.750993,-129.694627
5642,City5642,CA,48.150811,-79.707533
5643,City5643,NY,69.298021,-85.982356
5644,City5644,TX,32.743813,-85.607435
5645,City5645,MI,68.002712,-93.624222
5646,City5646,MI,45.926305,-100.999321
5647,City5647,CA,72.601695,-84.31024
5648,City5648,GA,47.629681,-111.606501
5649,City5649,PA,43.92018,-89.241134
5650,City5650,IL,23.014765,-108.079734
5651,City5651,PA,57.483194,-85.517053
5652,City5652,FL,38.651321,-94.539254
5653,City5653,IL,53.267247,-121.785122
5654,City5654,PA,74.569749,-98.330686
5655,City5655,CA,52.983039,-95.96911
5656,City5656,CA,75.769368,-88.053383
5657,City5657,CA,46.931524,-103.710204
5658,City5658,NY,40.529293,-73.685365
5659,City5659,CA,30.300372,-122.496453
5660,City5660,GA,52.874111,-112.76846
5661,City5661,PA,38.476525,-79.659241
5662,City5662,NY,32.008354,-108.262545
5663,City5663,FL,56.447393,-114.478229
5664,City5664,PA,20.867356,-124.144479
5665,City5665,TX,25.731201,-74.697567
5666,City5666,NY,31.37409,-105.893927
5667,City5667,NC,72.147941,-97.595734
5668,City5668,NY,51.095392,-101.053093
5669,City5669,NC,62.304715,-98.016782
5670,City5670,GA,22.987665,-110.096572
5671,City5671,NY,36.556458,-128.371808
5672,City5672,NY,40.379259,-88.598931
5673,City5673,PA,59.488911,-102.665919
5674,City5674,CA,26.342847,-70.509541
5675,City5675,IL,72.86054,-129.075949
5676,City5676,CA,64.937189,-94.894415
5677,City5677,PA,79.879002,-72.66802
5678,City5678,MI,46.875681,-80.601329
5679,City5679,PA,46.071016,-94.374883
5680,City5680,FL,29.228101,-114.833174
5681,City5681,CA,67.182964,-75.472122
5682,City5682,FL,68.04474,-112.597068
5683,City5683,OH,61.482484,-89.60317
5684,City5684,NC,60.145353,-126.891121
5685,City5685,NY,37.435934,-75.4282
5686,City5686,MI,36.045531,-84.146257
5687,City5687,GA,37.555408,-71.995309
5688,City5688,OH,40.873463,-74.753699
5689,City5689,OH,51.440246,-118.601809
5690,City5690,TX,63.171913,-73.763117
5691,City5691,CA,73.837605,-89.393353
5692,City5692,NY,55.144846,-81.514386
5693,City5693,PA,33.13955,-98.772207
5694,City5694,FL,58.721382,-88.688617
5695,City5695,GA,73.635482,-83.018769
5696,City5696,NC,73.743603,-92.163288
5697,City5697,OH,31.757581,-112.568187
5698,City5698,IL,75.998731,-91.526861
5699,City5699,TX,55.29162,-108.749678
5700,City5700,FL,23.473862,-112.35962
5701,City5701,OH,68.687052,-117.28125
5702,City5702,IL,44.300174,-109.215055
5703,City5703,IL,56.440149,-127.424358
5704,City5704,GA,73.089101,-85.332208
5705,City5705,GA,77.879768,-71.607961
5706,City5706,IL,33.334115,-79.194362
5707,City5707,OH,40.754525,-123.641358
5708,City5708,OH,39.969262,-129.723517
5709,City5709,TX,65.652398,-88.326557
5710,City5710,PA,36.929046,-113.63671
5711,City5711,MI,59.367526,-97.510956
5712,City5712,NC,50.443929,-105.062388
5713,City5713,CA,38.760418,-109.641535
5714,City5714,OH,67.028117,-72.34263
5715,City5715,NY,28.042155,-104.350022
5716,City5716,IL,47.698794,-93.440465
5717,City5717,PA,65.990761,-94.067854
5718,City5718,FL,52.433281,-80.986147
5719,City5719,PA,77.996873,-100.363925
5720,City5720,MI,79.164451,-112.064478
5721,City5721,NC,78.915812,-127.680036
5722,City5722,PA,55.964316,-107.129206
5723,City5723,PA,47.371812,-95.933906
5724,City5724,OH,69.157495,-105.366179
5725,City5725,FL,66.386345,-86.607149
5726,City5726,NY,73.37391,-112.214523
5727,City5727,IL,68.973216,-126.746034
5728,City5728,TX,69.410432,-102.511055
5729,City5729,GA,69.579142,-112.86972
5730,City5730,TX,35.870204,-72.479733
5731,City5731,NY,40.053562,-83.607443
5732,City5732,NC,35.520036,-112.760019
5733,City5733,PA,61.274035,-124.480207
5734,City5734,MI,66.533388,-116.649187
5735,City5735,NY,62.554801,-88.579259
5736,City5736,MI,64.364419,-119.635335
5737,City5737,TX,30.903888,-80.786121
5738,City5738,OH,30.825933,-78.372844
5739,City5739,GA,46.309557,-125.882342
5740,City5740,OH,49.338891,-70.355126
5741,City5741,MI,23.646685,-124.002364
5742,City5742,FL,30.430518,-76.311631
5743,City5743,TX,47.282956,-76.880843
5744,City5744,NY,25.043031,-107.053117
5745,City5745,OH,61.540556,-115.60702
5746,City5746,MI,59.994552,-107.614844
5747,City5747,TX,57.981562,-125.823172
5748,City5748,TX,44.050381,-125.505768
5749,City5749,OH,38.079129,-116.438394
5750,City5750,GA,34.242764,-127.451336
5751,City5751,TX,38.269815,-104.265173
5752,City5752,NY,53.531421,-108.68211
5753,City5753,CA,37.130654,-129.876408
5754,City5754,NY,55.464028,-108.338379
5755,City5755,GA,55.176074,-127.199665
5756,City5756,NY,62.946981,-121.304957
5757,City5757,IL,46.968871,-92.903437
5758,City5758,NY,35.27054,-107.76922
5759,City5759,NY,50.68294,-111.862227
5760,City5760,TX,26.789878,-105.823617
5761,City5761,PA,20.81655,-98.86427
5762,City5762,NY,26.278839,-92.510566
5763,City5763,NY,39.81847,-114.416973
5764,City5764,TX,36.072938,-70.304469
5765,City5765,FL,75.07569,-98.110279
5766,City5766,TX,41.924288,-80.555398
5767,City5767,NY,33.634413,-101.607154
5768,City5768,FL,72.126309,-87.605074
5769,City5769,PA,71.029023,-86.54986
5770,City5770,FL,41.697314,-122.76422
5771,City5771,MI,72.986222,-71.417236
5772,City5772,NY,26.138388,-70.461762
5773,City5773,MI,52.451738,-120.903492
5774,City5774,NC,48.391462,-99.282796
5775,City5775,IL,50.863556,-123.399299
5776,City5776,OH,55.38614,-82.618643
5777,City5777,IL,60.38825,-101.148144
5778,City5778,PA,58.208836,-85.798454
5779,City5779,NY,35.297163,-78.461433
5780,City5780,MI,52.839996,-81.531224
5781,City5781,OH,78.586574,-71.038276
5782,City5782,MI,49.961539,-114.249973
5783,City5783,NC,22.406844,-97.444014
5784,City5784,MI,26.745308,-77.520372
5785,City5785,NY,72.830222,-105.709918
5786,City5786,IL,77.797001,-85.118299
5787,City5787,IL,44.048012,-89.572586
5788,City5788,GA,22.190625,-114.249425
5789,City5789,NY,39.07607,-109.373544
5790,City5790,OH,62.275506,-70.478057
5791,City5791,NC,46.376773,-83.754297
5792,City5792,IL,76.533087,-79.620406
5793,City5793,GA,32.113242,-111.917535
5794,City5794,IL,71.756319,-121.682342
5795,City5795,CA,22.385234,-117.393277
5796,City5796,PA,41.625676,-122.512015
5797,City5797,MI,40.422505,-90.363488
5798,City5798,TX,67.702711,-127.941807
5799,City5799,OH,57.010227,-94.270108
5800,City5800,NY,77.920616,-122.79274
5801,City5801,FL,75.161303,-120.319448
5802,City5802,MI,68.309162,-115.277871
5803,City5803,MI,76.44816,-108.982323
5804,City5804,OH,59.154863,-80.812757
5805,City5805,CA,34.60049,-104.851447
5806,City5806,FL,79.780918,-87.848827
5807,City5807,NC,38.134597,-81.339573
5808,City5808,PA,23.320881,-74.322316
5809,City5809,IL,55.721882,-107.135368
5810,City5810,OH,67.328109,-116.686639
5811,City5811,TX,53.210804,-77.991658
5812,City5812,MI,48.312849,-101.090547
5813,City5813,GA,68.947169,-105.323261
5814,City5814,GA,68.703774,-78.192761
5815,City5815,CA,37.039385,-108.56253
5816,City5816,CA,21.796354,-90.156687
5817,City5817,PA,29.678844,-72.427599
5818,City5818,NC,62.867214,-118.345284
5819,City5819,OH,36.676666,-74.375816
5820,City5820,CA,31.776518,-123.747634
5821,City5821,OH,30.807821,-108.507659
5822,City5822,TX,75.566707,-75.320879
5823,City5823,OH,21.952866,-94.623508
5824,City5824,CA,59.681905,-70.33349
5825,City5825,TX,25.686798,-85.881676
5826,City5826,CA,31.894444,-101.463529
5827,City5827,NY,43.202591,-74.870586
5828,City5828,OH,49.111267,-102.550365
5829,City5829,NY,28.519532,-121.994068
5830,City5830,CA,68.837874,-128.853005
5831,City5831,NY,74.152748,-86.145221
5832,City5832,GA,34.704208,-106.187239
5833,City5833,NC,54.673397,-103.77516
5834,City5834,TX,25.929599,-100.77022
5835,City5835,FL,74.55629,-81.319418
5836,City5836,PA,42.311379,-125.657991
5837,City5837,CA,48.481745,-77.389811
5838,City5838,TX,79.126374,-125.441262
5839,City5839,CA,79.853146,-121.765486
5840,City5840,GA,53.384287,-97.854741
5841,City5841,NY,79.937048,-76.463857
5842,City5842,IL,40.572045,-102.099177
5843,City5843,PA,69.465831,-90.188136
5844,City5844,GA,48.066739,-75.616208
5845,City5845,IL,36.802812,-104.313751
5846,City5846,FL,75.903666,-91.509481
5847,City5847,MI,76.873168,-102.514323
5848,City5848,GA,24.970245,-118.018907
5849,City5849,OH,71.997456,-128.76838
5850,City5850,NY,56.801258,-79.014138
5851,City5851,CA,59.140427,-112.72121
5852,City5852,NY,51.524655,-93.376291
5853,City5853,MI,49.854894,-116.939141
5854,City5854,CA,59.780825,-84.69335
5855,City5855,GA,61.811311,-93.289362
5856,City5856,MI,63.947172,-110.980091
5857,City5857,TX,35.43546,-115.235392
5858,City5858,PA,69.417047,-126.17464
5859,City5859,FL,39.574945,-121.174494
5860,City5860,PA,61.627584,-82.486724
5861,City5861,FL,23.373316,-107.130979
5862,City5862,CA,43.304102,-118.884424
5863,City5863,PA,74.671637,-81.455892
5864,City5864,TX,58.860148,-82.476839
5865,City5865,NY,46.726642,-74.386488
5866,City5866,OH,21.850092,-121.032975
5867,City5867,NY,55.599505,-82.288779
5868,City5868,NC,34.15086,-108.420124
5869,City5869,NC,45.036948,-82.623538
5870,City5870,OH,41.533618,-116.07155
5871,City5871,OH,75.481699,-106.566579
5872,City5872,GA,42.692787,-85.920851
5873,City5873,IL,75.883141,-125.70876
5874,City5874,FL,57.011104,-73.945953
5875,City5875,GA,22.010185,-77.660325
5876,City5876,NC,34.807484,-81.707771
5877,City5877,OH,42.169561,-83.445169
5878,City5878,FL,66.15333,-71.720109
5879,City5879,FL,65.397143,-111.502137
5880,City5880,TX,37.422716,-77.318746
5881,City5881,PA,44.984482,-122.29033
5882,City5882,TX,22.097275,-106.28681
5883,City5883,TX,57.528969,-122.07478
5884,City5884,MI,63.938832,-118.789387
5885,City5885,NY,54.061392,-123.966388
5886,City5886,PA,23.203394,-86.097268
5887,City5887,NY,50.972787,-85.618446
5888,City5888,GA,20.17331,-117.368936
5889,City5889,PA,28.763413,-122.720286
5890,City5890,OH,22.299468,-120.244957
5891,City5891,GA,55.622981,-115.163806
5892,City5892,TX,42.134695,-114.516304
5893,City5893,NC,24.438402,-79.608141
5894,City5894,NY,58.824974,-119.578913
5895,City5895,NY,59.785139,-105.387734
5896,City5896,FL,75.77809,-129.372927
5897,City5897,TX,75.169422,-88.553414
5898,City5898,FL,33.919738,-91.788265
5899,City5899,MI,45.162881,-73.044818
5900,City5900,GA,68.472334,-111.870911
5901,City5901,TX,74.361181,-126.519822
5902,City5902,GA,65.281991,-84.891334
5903,City5903,OH,36.539278,-98.744383
5904,City5904,TX,75.462399,-106.586469
5905,City5905,FL,28.592463,-119.474816
5906,City5906,MI,53.055407,-90.38156
5907,City5907,FL,25.537453,-104.042842
5908,City5908,NC,20.202304,-101.779559
5909,City5909,OH,35.563909,-85.345192
5910,City5910,OH,69.09775,-117.256801
5911,City5911,PA,68.731556,-87.660465
5912,City5912,GA,29.864665,-111.209615
5913,City5913,TX,68.029944,-110.778591
5914,City5914,GA,71.100381,-114.144949
5915,City5915,CA,20.166632,-106.885711
5916,City5916,OH,75.419399,-82.617554
5917,City5917,TX,54.726206,-109.656539
5918,City5918,TX,34.003734,-87.313061
5919,City5919,MI,56.688697,-129.440334
5920,City5920,NC,28.475796,-88.357201
5921,City5921,CA,35.560764,-128.466036
5922,City5922,FL,59.498116,-123.740809
5923,City5923,TX,73.313474,-83.364774
5924,City5924,MI,57.561009,-122.112419
5925,City5925,OH,31.767827,-91.703379
5926,City5926,MI,34.675744,-107.289594
5927,City5927,IL,51.451996,-75.522554
5928,City5928,FL,34.799964,-77.243042
5929,City5929,OH,43.060314,-93.276494
5930,City5930,MI,44.586859,-78.538094
5931,City5931,TX,27.179955,-78.047791
5932,City5932,OH,75.027173,-128.732671
5933,City5933,MI,29.534083,-121.17895
5934,City5934,NC,64.918449,-123.500212
5935,City5935,GA,33.145437,-120.130138
5936,City5936,TX,30.390961,-128.925358
5937,City5937,IL,53.545728,-91.617145
5938,City5938,CA,74.585213,-109.81403
5939,City5939,CA,43.753108,-79.301001
5940,City5940,CA,28.129998,-95.01364
5941,City5941,MI,56.106064,-101.428625
5942,City5942,CA,42.933069,-115.076867
5943,City5943,PA,38.980882,-113.352124
5944,City5944,CA,56.054226,-123.04889
5945,City5945,NC,23.635212,-129.665875
5946,City5946,OH,69.479341,-128.199327
5947,City5947,OH,31.890937,-101.811172
5948,City5948,GA,57.911911,-76.76158
5949,City5949,FL,25.136285,-93.644225
5950,City5950,TX,72.719271,-70.948678
5951,City5951,PA,26.556519,-112.323245
5952,City5952,OH,41.199975,-83.101274
5953,City5953,NC,58.565452,-88.511413
5954,City5954,CA,34.377703,-86.529817
5955,City5955,MI,53.653361,-97.733112
5956,City5956,NC,65.622927,-128.631988
5957,City5957,NC,64.438244,-98.436803
5958,City5958,MI,33.515698,-90.697093
5959,City5959,MI,25.312579,-106.939914
5960,City5960,GA,21.084605,-112.191637
5961,City5961,GA,41.342788,-117.314474
5962,City5962,OH,59.062118,-109.268211
5963,City5963,GA,29.819331,-129.928392
5964,City5964,NY,66.692452,-71.757513
5965,City5965,OH,23.570333,-110.512728
5966,City5966,GA,55.708498,-116.275067
5967,City5967,NY,57.720632,-80.431082
5968,City5968,OH,64.678309,-120.96628
5969,City5969,MI,69.584923,-86.420354
5970,City5970,IL,41.372139,-102.660841
5971,City5971,NC,49.920945,-79.605304
5972,City5972,PA,42.704443,-106.461355
5973,City5973,MI,65.782554,-129.583561
5974,City5974,CA,39.980246,-126.521047
5975,City5975,NC,43.373851,-90.677539
5976,City5976,NC,62.050906,-82.604913
5977,City5977,FL,61.149227,-78.203764
5978,City5978,MI,48.676632,-87.187321
5979,City5979,IL,56.548733,-75.040633
5980,City5980,OH,72.455864,-79.025692
5981,City5981,NY,34.260627,-90.535215
5982,City5982,MI,53.009588,-120.832069
5983,City5983,OH,62.773474,-110.653789
5984,City5984,FL,66.87906,-105.53405
5985,City5985,IL,64.055783,-101.114792
5986,City5986,PA,21.741679,-82.069671
5987,City5987,TX,39.783101,-128.658006
5988,City5988,TX,43.359746,-93.302208
5989,City5989,MI,69.035775,-117.0413
5990,City5990,FL,23.816263,-121.496546
5991,City5991,OH,66.060848,-102.373553
5992,City5992,MI,34.002128,-86.739336
5993,City5993,GA,73.30869,-96.357771
5994,City5994,NY,69.593046,-108.956991
5995,City5995,MI,30.334936,-90.649861
5996,City5996,OH,48.562421,-121.962429
5997,City5997,NC,76.231121,-113.631267
5998,City5998,GA,34.510494,-121.370189
5999,City5999,NY,75.952055,-120.940336
6000,City6000,PA,71.113176,-96.938337
6001,City6001,MI,63.596361,-82.497793
6002,City6002,MI,42.603262,-84.223039
6003,City6003,OH,76.096697,-78.386109
6004,City6004,OH,66.91768,-124.238228
6005,City6005,NC,62.062579,-101.311188
6006,City6006,NY,24.001909,-84.457568
6007,City6007,OH,60.822771,-111.69545
6008,City6008,GA,64.471468,-111.315954
6009,City6009,MI,50.937633,-70.051556
6010,City6010,MI,42.368887,-105.861162
6011,City6011,NC,45.800549,-103.74489
6012,City6012,IL,76.785205,-98.722556
6013,City6013,OH,40.617391,-81.441042
6014,City6014,NC,62.851702,-113.065222
6015,City6015,CA,30.358772,-76.570224
6016,City6016,GA,44.796587,-82.052989
6017,City6017,NC,79.384015,-123.958973
6018,City6018,MI,43.256463,-75.976534
6019,City6019,TX,20.996615,-121.653762
6020,City6020,TX,77.992001,-98.53703
6021,City6021,NC,77.928454,-100.692898
6022,City6022,NY,33.089297,-92.295662
6023,City6023,TX,78.624934,-104.376299
6024,City6024,IL,66.009755,-89.719469
6025,City6025,NY,78.58286,-104.055981
6026,City6026,NC,73.613399,-72.227336
6027,City6027,NY,65.215013,-93.6054
6028,City6028,MI,28.931125,-95.866112
6029,City6029,FL,49.257324,-122.495667
6030,City6030,NC,33.608073,-129.587789
6031,City6031,NY,50.033401,-77.700826
6032,City6032,CA,36.410277,-80.247075
6033,City6033,TX,32.431387,-85.899003
6034,City6034,PA,44.826319,-109.867195
6035,City6035,PA,22.232149,-117.951696
6036,City6036,MI,23.447174,-70.127766
6037,City6037,TX,30.13626,-98.196267
6038,City6038,PA,35.750709,-91.311687
6039,City6039,NC,52.687526,-113.913864
6040,City6040,OH,37.642278,-119.007774
6041,City6041,CA,22.727817,-123.899113
6042,City6042,OH,48.500901,-108.918901
6043,City6043,NC,50.114545,-78.042263
6044,City6044,OH,24.840054,-107.558819
6045,City6045,IL,73.784692,-76.557989
6046,City6046,NC,47.996202,-106.168048
6047,City6047,NC,48.367536,-117.255997
6048,City6048,CA,58.843822,-127.276244
6049,City6049,TX,61.955828,-127.246751
6050,City6050,NC,44.93876,-113.875005
6051,City6051,FL,52.838861,-71.851445
6052,City6052,PA,21.644688,-120.455046
6053,City6053,IL,51.294274,-98.435224
6054,City6054,GA,55.78957,-95.882812
6055,City6055,MI,37.314053,-122.008259
6056,City6056,OH,37.106255,-76.014557
6057,City6057,PA,48.430952,-78.541869
6058,City6058,PA,56.319083,-93.953226
6059,City6059,IL,34.335682,-83.637297
6060,City6060,CA,51.58552,-90.291519
6061,City6061,NC,36.959676,-79.032907
6062,City6062,IL,38.641624,-108.627112
6063,City6063,IL,42.261141,-115.053865
6064,City6064,NC,30.675582,-86.017147
6065,City6065,CA,39.172721,-83.073523
6066,City6066,FL,27.63308,-113.62831
6067,City6067,TX,54.801405,-73.907045
6068,City6068,CA,25.731783,-128.411738
6069,City6069,PA,31.410382,-74.414588
6070,City6070,FL,25.897851,-71.350448
6071,City6071,IL,68.98085,-97.025506
6072,City6072,TX,42.322466,-79.22942
6073,City6073,CA,44.249552,-120.431969
6074,City6074,NY,20.842684,-114.564992
6075,City6075,NY,42.876538,-110.651945
6076,City6076,FL,56.954755,-79.347996
6077,City6077,OH,20.405801,-99.701943
6078,City6078,GA,69.473547,-112.412986
6079,City6079,CA,61.967559,-98.603117
6080,City6080,CA,79.145695,-88.843154
6081,City6081,NC,28.207035,-121.069628
6082,City6082,CA,53.331799,-88.111511
6083,City6083,CA,78.205814,-123.61275
6084,City6084,GA,42.874922,-82.510756
6085,City6085,FL,42.725226,-107.718874
6086,City6086,CA,35.275513,-85.833427
6087,City6087,NC,43.158414,-99.280314
6088,City6088,GA,48.526342,-86.663054
6089,City6089,FL,53.354328,-83.586064
6090,City6090,OH,72.327307,-77.028837
6091,City6091,NC,36.440869,-110.51856
6092,City6092,TX,20.866306,-80.945838
6093,City6093,NC,73.763536,-104.849215
6094,City6094,NY,54.3916,-87.090211
6095,City6095,FL,57.366255,-87.459334
6096,City6096,PA,38.559883,-113.152454
6097,City6097,PA,31.708691,-89.365833
6098,City6098,OH,35.704471,-94.512973
6099,City6099,FL,74.353571,-90.037312
6100,City6100,PA,67.794244,-75.374905
6101,City6101,CA,74.498981,-117.512803
6102,City6102,IL,62.808143,-127.851771
6103,City6103,GA,28.305978,-104.560434
6104,City6104,FL,78.540587,-111.075982
6105,City6105,CA,54.586275,-100.575962
6106,City6106,GA,45.785545,-129.031702
6107,City6107,NY,60.275882,-123.470569
6108,City6108,NY,28.169743,-90.308062
6109,City6109,PA,66.645025,-116.907378
6110,City6110,NC,21.729137,-100.976103
6111,City6111,IL,49.537405,-107.037874
6112,City6112,OH,25.954008,-106.899884
6113,City6113,CA,35.347003,-111.272724
6114,City6114,IL,21.020161,-114.188228
6115,City6115,FL,57.034144,-109.246957
6116,City6116,OH,49.188957,-77.831767
6117,City6117,PA,39.792535,-88.846499
6118,City6118,OH,33.4112,-75.547655
6119,City6119,FL,56.216398,-90.230351
6120,City6120,OH,64.593383,-81.454643
6121,City6121,NC,43.877915,-102.632622
6122,City6122,NC,65.064432,-105.233195
6123,City6123,IL,59.501339,-96.678096
6124,City6124,MI,70.584282,-129.812673
6125,City6125,NC,70.320916,-126.888498
6126,City6126,OH,78.141319,-119.737096
6127,City6127,IL,36.843839,-126.912106
6128,City6128,PA,37.518796,-93.029037
6129,City6129,PA,78.821879,-118.456299
6130,City6130,NC,63.372882,-98.416588
6131,City6131,IL,39.050117,-101.817128
6132,City6132,CA,64.974287,-89.417323
6133,City6133,FL,45.710403,-79.673531
6134,City6134,PA,40.741093,-84.496897
6135,City6135,GA,29.076859,-120.364133
6136,City6136,FL,30.028432,-101.150689
6137,City6137,OH,37.504418,-113.889999
6138,City6138,PA,32.021066,-93.794131
6139,City6139,NY,46.787738,-96.369172
6140,City6140,GA,38.052523,-123.329783
6141,City6141,PA,61.920942,-73.753379
6142,City6142,NY,44.731957,-126.643517
6143,City6143,IL,44.102076,-113.819873
6144,City6144,PA,71.282337,-122.136339
6145,City6145,MI,41.04243,-97.925216
6146,City6146,PA,22.952248,-108.563225
6147,City6147,MI,64.099168,-99.122575
6148,City6148,NY,61.143932,-116.588296
6149,City6149,CA,32.020803,-104.194123
6150,City6150,CA,69.180353,-70.881417
6151,City6151,CA,53.267701,-90.877963
6152,City6152,NC,76.092056,-98.447689
6153,City6153,NC,72.061555,-84.857806
6154,City6154,TX,24.850343,-91.161572
6155,City6155,GA,33.528956,-122.650497
6156,City6156,MI,68.224591,-93.981094
6157,City6157,TX,33.946845,-73.779295
6158,City6158,IL,73.500931,-70.743398
6159,City6159,PA,31.382158,-75.429687
6160,City6160,CA,24.369123,-109.699506
6161,City6161,NY,31.096308,-121.786005
6162,City6162,NC,55.032963,-124.0465
6163,City6163,NY,22.319815,-125.864639
6164,City6164,NC,43.720328,-95.964874
6165,City6165,NC,35.300841,-102.276051
6166,City6166,OH,77.184614,-81.06547
6167,City6167,FL,67.064501,-78.736595
6168,City6168,MI,62.089692,-75.761517
6169,City6169,MI,64.568744,-91.213608
6170,City6170,NC,72.361395,-98.375614
6171,City6171,MI,30.576132,-92.541432
6172,City6172,TX,51.342744,-117.72697
6173,City6173,GA,58.875365,-79.491511
6174,City6174,FL,39.617926,-121.357141
6175,City6175,OH,55.381216,-125.82524
6176,City6176,GA,63.290214,-116.238942
6177,City6177,NC,23.220849,-74.918588
6178,City6178,FL,35.910834,-127.89539
6179,City6179,PA,63.097248,-111.213584
6180,City6180,IL,28.856355,-117.554733
6181,City6181,FL,31.285956,-79.157944
6182,City6182,MI,72.146757,-111.478951
6183,City6183,OH,24.472795,-124.714856
6184,City6184,PA,55.114224,-96.101892
6185,City6185,FL,55.365382,-126.876137
6186,City6186,PA,64.464615,-82.874499
6187,City6187,GA,77.573536,-92.194306
6188,City6188,CA,40.048798,-100.252604
6189,City6189,IL,32.215217,-108.061122
6190,City6190,CA,26.12186,-126.2628
6191,City6191,OH,71.998741,-96.544602
6192,City6192,GA,34.03986,-88.447061
